Event_ID,Event_Name,Event_Date,Event_Type,Campaign_ID,Attributed_Sales,Marketing_Spend
EVT001298,Shopee Payday Sale 2023-02,2023-02-18,Shopee_Ads_Campaign,CAM01298,10182.43,1940.09
EVT000038,CRM Winback 2023-02,2023-02-19,Email_Promo,CAM00038,541.82,130.57
EVT000485,FBIG Awareness Burst 2023-02,2023-02-19,FB_IG_Campaign,CAM00485,513.27,628.69
EVT001970,Shopee Voucher Blast 2023-02,2023-02-19,Shopee_Ads_Campaign,CAM01970,3628.15,868.57
EVT000337,Shopee Payday Sale 2023-02,2023-02-19,Shopee_Ads_Campaign,CAM00337,6041.17,1335.19
EVT001468,VIP Loyalty Drop 2023-02,2023-02-20,Email_Promo,CAM01468,1442.41,259.7
EVT000774,Shopee Voucher Blast 2023-02,2023-02-20,Shopee_Ads_Campaign,CAM00774,5022.41,1566.33
EVT001901,Google Search Prospecting 2023-02,2023-02-20,Google_Ads_Campaign,CAM01901,4578.1,1967.04
EVT001510,New Product Teaser 2023-02,2023-02-21,Email_Promo,CAM01510,530.21,93.88
EVT000347,New Product Teaser 2023-02,2023-02-21,Email_Promo,CAM00347,498.47,104.05
EVT000093,VIP Loyalty Drop 2023-02,2023-02-21,Email_Promo,CAM00093,1837.12,357.72
EVT001083,IG Story Promo 2023-02,2023-02-21,FB_IG_Campaign,CAM01083,918.97,935.76
EVT000168,Google Shopping Promo 2023-02,2023-02-21,Google_Ads_Campaign,CAM00168,2109.36,621.06
EVT000569,Shopee Voucher Blast 2023-02,2023-02-21,Shopee_Ads_Campaign,CAM00569,8944.39,2126.37
EVT001947,CRM Winback 2023-02,2023-02-21,Email_Promo,CAM01947,448.87,89.27
EVT001507,Google Shopping Promo 2023-02,2023-02-22,Google_Ads_Campaign,CAM01507,2839.81,819.73
EVT000140,Lazada Flash Sale 2023-02,2023-02-22,Lazada_Ads_Campaign,CAM00140,5554.64,1192.16
EVT000015,Shopee Voucher Blast 2023-02,2023-02-22,Shopee_Ads_Campaign,CAM00015,5860.1,1247.97
EVT000502,Shopee Daily Deals 2023-02,2023-02-23,Shopee_Ads_Campaign,CAM00502,5393.36,1697.87
EVT001167,VIP Loyalty Drop 2023-02,2023-02-23,Email_Promo,CAM01167,1840.97,260.51
EVT000309,Lazada Flash Sale 2023-02,2023-02-24,Lazada_Ads_Campaign,CAM00309,7351.47,1907.89
EVT000656,IG Story Promo 2023-02,2023-02-24,FB_IG_Campaign,CAM00656,629.89,629.48
EVT001119,Shopee Voucher Blast 2023-02,2023-02-25,Shopee_Ads_Campaign,CAM01119,6390.21,1097.31
EVT002031,IG Story Promo 2023-02,2023-02-25,FB_IG_Campaign,CAM02031,636.63,663.35
EVT000109,FB Carousel Promo 2023-02,2023-02-25,FB_IG_Campaign,CAM00109,603.5,633.69
EVT000590,New Product Teaser 2023-02,2023-02-26,Email_Promo,CAM00590,434.15,59.11
EVT001529,Lazada Flash Sale 2023-02,2023-02-26,Lazada_Ads_Campaign,CAM01529,5190.68,1402.01
EVT001796,Shopee Voucher Blast 2023-02,2023-02-27,Shopee_Ads_Campaign,CAM01796,10634.94,1799.01
EVT000989,Shopee Voucher Blast 2023-02,2023-02-27,Shopee_Ads_Campaign,CAM00989,4265.31,821.73
EVT000654,Google Search Prospecting 2023-02,2023-02-27,Google_Ads_Campaign,CAM00654,6231.83,1613.87
EVT001979,Lazada Flash Sale 2023-02,2023-02-28,Lazada_Ads_Campaign,CAM01979,9027.17,1799.38
EVT001061,FB Carousel Promo 2023-02,2023-02-28,FB_IG_Campaign,CAM01061,988.14,800.08
EVT001844,Lazada Flash Sale 2023-02,2023-02-28,Lazada_Ads_Campaign,CAM01844,7358.96,2091.23
EVT000238,IG Story Promo 2023-02,2023-02-28,FB_IG_Campaign,CAM00238,1241.65,1100.99
EVT001987,FBIG Awareness Burst 2023-03,2023-03-01,FB_IG_Campaign,CAM01987,334.02,342.55
EVT000003,Shopee Payday Sale 2023-03,2023-03-01,Shopee_Ads_Campaign,CAM00003,6170.12,1067.44
EVT000383,Lazada Flash Sale 2023-03,2023-03-01,Lazada_Ads_Campaign,CAM00383,10833.39,2089.32
EVT000835,Google Shopping Promo 2023-03,2023-03-01,Google_Ads_Campaign,CAM00835,4492.24,1651.64
EVT000796,Lazada Flash Sale 2023-03,2023-03-02,Lazada_Ads_Campaign,CAM00796,8918.27,1690.7
EVT000241,Google Shopping Promo 2023-03,2023-03-02,Google_Ads_Campaign,CAM00241,1995.39,777.31
EVT001720,Google Brand Campaign 2023-03,2023-03-02,Google_Ads_Campaign,CAM01720,6621.93,2393.09
EVT000051,IG Story Promo 2023-03,2023-03-03,FB_IG_Campaign,CAM00051,1411.37,1413.08
EVT000820,Shopee Payday Sale 2023-03,2023-03-03,Shopee_Ads_Campaign,CAM00820,4622.62,796.09
EVT000078,Shopee Voucher Blast 2023-03,2023-03-04,Shopee_Ads_Campaign,CAM00078,2957.03,571.17
EVT001459,Shopee Daily Deals 2023-03,2023-03-06,Shopee_Ads_Campaign,CAM01459,9501.28,1766.17
EVT001696,FB Carousel Promo 2023-03,2023-03-06,FB_IG_Campaign,CAM01696,693.53,820.98
EVT000635,FBIG Awareness Burst 2023-03,2023-03-07,FB_IG_Campaign,CAM00635,474.4,423.99
EVT001824,Shopee Payday Sale 2023-03,2023-03-07,Shopee_Ads_Campaign,CAM01824,4790.62,818.04
EVT002021,Shopee Voucher Blast 2023-03,2023-03-07,Shopee_Ads_Campaign,CAM02021,4919.75,1384.79
EVT001944,Lazada Brand Mega 2023-03,2023-03-08,Lazada_Ads_Campaign,CAM01944,9546.6,1877.56
EVT002129,Shopee Daily Deals 2023-03,2023-03-08,Shopee_Ads_Campaign,CAM02129,5718.06,1245.65
EVT000512,Google Shopping Promo 2023-03,2023-03-08,Google_Ads_Campaign,CAM00512,3802.01,1236.69
EVT001105,Lazada Brand Mega 2023-03,2023-03-09,Lazada_Ads_Campaign,CAM01105,3963.32,763.04
EVT000869,Shopee Payday Sale 2023-03,2023-03-09,Shopee_Ads_Campaign,CAM00869,2192.99,510.87
EVT001524,Google Shopping Promo 2023-03,2023-03-09,Google_Ads_Campaign,CAM01524,4731.49,2283.4
EVT001192,IG Story Promo 2023-03,2023-03-10,FB_IG_Campaign,CAM01192,487.95,531.57
EVT002153,Google Brand Campaign 2023-03,2023-03-10,Google_Ads_Campaign,CAM02153,6885.53,1877.33
EVT000254,Lazada Flash Sale 2023-03,2023-03-10,Lazada_Ads_Campaign,CAM00254,2536.6,608.27
EVT002042,FB Carousel Promo 2023-03,2023-03-10,FB_IG_Campaign,CAM02042,452.59,382.74
EVT001739,Google Brand Campaign 2023-03,2023-03-10,Google_Ads_Campaign,CAM01739,2377.94,610.45
EVT001347,Lazada Brand Mega 2023-03,2023-03-10,Lazada_Ads_Campaign,CAM01347,6980.54,1236.77
EVT001564,Google Search Prospecting 2023-03,2023-03-11,Google_Ads_Campaign,CAM01564,2567.81,966.74
EVT000735,Lazada Brand Mega 2023-03,2023-03-11,Lazada_Ads_Campaign,CAM00735,5803.04,1618.92
EVT000906,Shopee Voucher Blast 2023-03,2023-03-11,Shopee_Ads_Campaign,CAM00906,5132.04,1573.27
EVT000895,New Product Teaser 2023-03,2023-03-11,Email_Promo,CAM00895,1497.29,236.0
EVT001959,Google Brand Campaign 2023-03,2023-03-12,Google_Ads_Campaign,CAM01959,4821.66,1472.35
EVT002040,CRM Winback 2023-03,2023-03-13,Email_Promo,CAM02040,2611.38,333.34
EVT000690,Google Brand Campaign 2023-03,2023-03-13,Google_Ads_Campaign,CAM00690,7112.68,2219.36
EVT001679,Google Search Prospecting 2023-03,2023-03-13,Google_Ads_Campaign,CAM01679,5359.54,1811.8
EVT000460,FBIG Awareness Burst 2023-03,2023-03-13,FB_IG_Campaign,CAM00460,926.68,1125.04
EVT001804,Google Brand Campaign 2023-03,2023-03-13,Google_Ads_Campaign,CAM01804,8539.81,2246.75
EVT000062,VIP Loyalty Drop 2023-03,2023-03-15,Email_Promo,CAM00062,554.69,107.94
EVT000048,FB Carousel Promo 2023-03,2023-03-15,FB_IG_Campaign,CAM00048,498.41,575.59
EVT001155,New Product Teaser 2023-03,2023-03-16,Email_Promo,CAM01155,1490.64,229.53
EVT000596,Shopee Daily Deals 2023-03,2023-03-16,Shopee_Ads_Campaign,CAM00596,4091.44,818.59
EVT002087,Google Search Prospecting 2023-03,2023-03-17,Google_Ads_Campaign,CAM02087,5863.85,2387.96
EVT001731,VIP Loyalty Drop 2023-03,2023-03-17,Email_Promo,CAM01731,1533.23,266.3
EVT001748,Shopee Payday Sale 2023-03,2023-03-17,Shopee_Ads_Campaign,CAM01748,7340.84,1788.89
EVT000995,Google Search Prospecting 2023-03,2023-03-18,Google_Ads_Campaign,CAM00995,2389.84,1068.01
EVT000469,Google Brand Campaign 2023-03,2023-03-18,Google_Ads_Campaign,CAM00469,5030.93,2475.29
EVT000660,VIP Loyalty Drop 2023-03,2023-03-18,Email_Promo,CAM00660,1714.51,266.18
EVT001356,Lazada Payday Deals 2023-03,2023-03-19,Lazada_Ads_Campaign,CAM01356,1771.47,467.09
EVT000350,Google Search Prospecting 2023-03,2023-03-19,Google_Ads_Campaign,CAM00350,2517.59,1116.67
EVT001076,Google Shopping Promo 2023-03,2023-03-20,Google_Ads_Campaign,CAM01076,4020.31,1586.13
EVT001800,Google Search Prospecting 2023-03,2023-03-21,Google_Ads_Campaign,CAM01800,5739.94,1811.76
EVT000438,IG Story Promo 2023-03,2023-03-21,FB_IG_Campaign,CAM00438,1269.33,1091.98
EVT000543,Lazada Flash Sale 2023-03,2023-03-21,Lazada_Ads_Campaign,CAM00543,5046.97,1483.81
EVT001112,Shopee Daily Deals 2023-03,2023-03-21,Shopee_Ads_Campaign,CAM01112,5970.24,1484.8
EVT001006,Google Brand Campaign 2023-03,2023-03-22,Google_Ads_Campaign,CAM01006,6293.78,2050.47
EVT001150,Google Shopping Promo 2023-03,2023-03-22,Google_Ads_Campaign,CAM01150,3228.82,1295.9
EVT000127,FBIG Awareness Burst 2023-03,2023-03-22,FB_IG_Campaign,CAM00127,1141.81,1388.52
EVT000913,IG Story Promo 2023-03,2023-03-23,FB_IG_Campaign,CAM00913,964.2,1034.67
EVT001441,Shopee Payday Sale 2023-03,2023-03-23,Shopee_Ads_Campaign,CAM01441,6021.09,1310.5
EVT000498,Google Shopping Promo 2023-03,2023-03-23,Google_Ads_Campaign,CAM00498,4612.18,1631.58
EVT000697,FBIG Awareness Burst 2023-03,2023-03-23,FB_IG_Campaign,CAM00697,685.58,623.88
EVT000230,Shopee Payday Sale 2023-03,2023-03-23,Shopee_Ads_Campaign,CAM00230,6384.03,1107.27
EVT000063,IG Story Promo 2023-03,2023-03-24,FB_IG_Campaign,CAM00063,269.32,325.38
EVT000673,Lazada Payday Deals 2023-03,2023-03-24,Lazada_Ads_Campaign,CAM00673,3824.66,666.3
EVT001471,Shopee Payday Sale 2023-03,2023-03-24,Shopee_Ads_Campaign,CAM01471,6281.39,1243.56
EVT000844,Google Search Prospecting 2023-03,2023-03-24,Google_Ads_Campaign,CAM00844,5296.2,1840.19
EVT001532,Lazada Payday Deals 2023-03,2023-03-25,Lazada_Ads_Campaign,CAM01532,4697.81,960.5
EVT000729,New Product Teaser 2023-03,2023-03-25,Email_Promo,CAM00729,2434.42,316.53
EVT001573,IG Story Promo 2023-03,2023-03-25,FB_IG_Campaign,CAM01573,1139.01,1411.54
EVT001460,Shopee Voucher Blast 2023-03,2023-03-26,Shopee_Ads_Campaign,CAM01460,6494.96,1864.62
EVT000102,Lazada Payday Deals 2023-03,2023-03-26,Lazada_Ads_Campaign,CAM00102,2849.56,747.47
EVT001418,Shopee Voucher Blast 2023-03,2023-03-26,Shopee_Ads_Campaign,CAM01418,5925.26,1652.11
EVT000976,New Product Teaser 2023-03,2023-03-27,Email_Promo,CAM00976,1003.04,125.74
EVT001840,IG Story Promo 2023-03,2023-03-27,FB_IG_Campaign,CAM01840,686.39,795.53
EVT001103,Lazada Payday Deals 2023-03,2023-03-27,Lazada_Ads_Campaign,CAM01103,4455.77,1164.97
EVT001628,Google Search Prospecting 2023-03,2023-03-27,Google_Ads_Campaign,CAM01628,6799.74,1925.76
EVT001065,Google Search Prospecting 2023-03,2023-03-28,Google_Ads_Campaign,CAM01065,1460.18,569.83
EVT001662,FB Carousel Promo 2023-03,2023-03-29,FB_IG_Campaign,CAM01662,1783.33,1418.98
EVT001329,Shopee Voucher Blast 2023-03,2023-03-29,Shopee_Ads_Campaign,CAM01329,3874.68,846.71
EVT001131,FB Carousel Promo 2023-03,2023-03-29,FB_IG_Campaign,CAM01131,814.57,883.63
EVT001756,Shopee Voucher Blast 2023-03,2023-03-30,Shopee_Ads_Campaign,CAM01756,6870.95,1394.58
EVT002122,Google Search Prospecting 2023-03,2023-03-30,Google_Ads_Campaign,CAM02122,2718.29,702.75
EVT000213,Lazada Payday Deals 2023-03,2023-03-31,Lazada_Ads_Campaign,CAM00213,7556.19,1451.61
EVT000022,Shopee Payday Sale 2023-03,2023-03-31,Shopee_Ads_Campaign,CAM00022,3430.77,674.16
EVT000558,FB Carousel Promo 2023-03,2023-03-31,FB_IG_Campaign,CAM00558,985.87,947.33
EVT001906,FBIG Awareness Burst 2023-03,2023-03-31,FB_IG_Campaign,CAM01906,1439.65,1381.21
EVT001730,Lazada Payday Deals 2023-03,2023-03-31,Lazada_Ads_Campaign,CAM01730,5776.91,1398.03
EVT000219,New Product Teaser 2023-03,2023-03-31,Email_Promo,CAM00219,2565.08,360.8
EVT002105,VIP Loyalty Drop 2023-04,2023-04-01,Email_Promo,CAM02105,878.75,164.73
EVT001560,FBIG Awareness Burst 2023-04,2023-04-01,FB_IG_Campaign,CAM01560,1373.6,1063.41
EVT001939,Shopee Voucher Blast 2023-04,2023-04-01,Shopee_Ads_Campaign,CAM01939,6240.55,1625.95
EVT000380,Shopee Payday Sale 2023-04,2023-04-01,Shopee_Ads_Campaign,CAM00380,6572.58,1809.23
EVT000179,Lazada Payday Deals 2023-04,2023-04-02,Lazada_Ads_Campaign,CAM00179,7299.36,1939.88
EVT001233,FB Carousel Promo 2023-04,2023-04-02,FB_IG_Campaign,CAM01233,1196.92,1281.74
EVT001005,Google Brand Campaign 2023-04,2023-04-02,Google_Ads_Campaign,CAM01005,2106.88,604.56
EVT000124,FB Carousel Promo 2023-04,2023-04-03,FB_IG_Campaign,CAM00124,1687.56,1303.57
EVT000041,IG Story Promo 2023-04,2023-04-03,FB_IG_Campaign,CAM00041,1065.62,822.12
EVT001985,IG Story Promo 2023-04,2023-04-04,FB_IG_Campaign,CAM01985,678.78,631.57
EVT001633,Shopee Voucher Blast 2023-04,2023-04-04,Shopee_Ads_Campaign,CAM01633,5695.74,1208.73
EVT001018,Shopee Daily Deals 2023-04,2023-04-04,Shopee_Ads_Campaign,CAM01018,8100.06,2185.41
EVT000857,VIP Loyalty Drop 2023-04,2023-04-04,Email_Promo,CAM00857,715.81,164.42
EVT001141,IG Story Promo 2023-04,2023-04-05,FB_IG_Campaign,CAM01141,982.25,827.5
EVT000592,Shopee Daily Deals 2023-04,2023-04-05,Shopee_Ads_Campaign,CAM00592,5961.98,1124.27
EVT000642,IG Story Promo 2023-04,2023-04-05,FB_IG_Campaign,CAM00642,1545.7,1347.89
EVT002197,Lazada Flash Sale 2023-04,2023-04-07,Lazada_Ads_Campaign,CAM02197,11031.74,2109.51
EVT000622,Lazada Payday Deals 2023-04,2023-04-07,Lazada_Ads_Campaign,CAM00622,6180.54,1812.48
EVT001352,Lazada Payday Deals 2023-04,2023-04-08,Lazada_Ads_Campaign,CAM01352,10538.65,1871.09
EVT001187,FBIG Awareness Burst 2023-04,2023-04-09,FB_IG_Campaign,CAM01187,458.55,362.51
EVT000291,VIP Loyalty Drop 2023-04,2023-04-09,Email_Promo,CAM00291,1341.44,224.52
EVT002127,CRM Winback 2023-04,2023-04-10,Email_Promo,CAM02127,1927.41,360.42
EVT002094,Shopee Payday Sale 2023-04,2023-04-10,Shopee_Ads_Campaign,CAM02094,1547.38,444.58
EVT002027,Shopee Daily Deals 2023-04,2023-04-10,Shopee_Ads_Campaign,CAM02027,9877.14,1699.43
EVT001166,Shopee Voucher Blast 2023-04,2023-04-10,Shopee_Ads_Campaign,CAM01166,10199.45,1756.06
EVT001669,Lazada Brand Mega 2023-04,2023-04-11,Lazada_Ads_Campaign,CAM01669,9396.93,2147.5
EVT000119,Google Shopping Promo 2023-04,2023-04-11,Google_Ads_Campaign,CAM00119,4029.08,1985.39
EVT001296,Shopee Payday Sale 2023-04,2023-04-11,Shopee_Ads_Campaign,CAM01296,3523.79,1157.02
EVT000105,IG Story Promo 2023-04,2023-04-11,FB_IG_Campaign,CAM00105,671.12,520.24
EVT000914,VIP Loyalty Drop 2023-04,2023-04-11,Email_Promo,CAM00914,407.25,65.05
EVT001718,FBIG Awareness Burst 2023-04,2023-04-11,FB_IG_Campaign,CAM01718,402.8,404.56
EVT000186,Shopee Daily Deals 2023-04,2023-04-11,Shopee_Ads_Campaign,CAM00186,6581.84,2185.19
EVT001457,Lazada Flash Sale 2023-04,2023-04-12,Lazada_Ads_Campaign,CAM01457,3034.06,896.29
EVT000064,FB Carousel Promo 2023-04,2023-04-13,FB_IG_Campaign,CAM00064,1151.04,1009.37
EVT002032,FBIG Awareness Burst 2023-04,2023-04-13,FB_IG_Campaign,CAM02032,1646.98,1381.76
EVT000928,FB Carousel Promo 2023-04,2023-04-13,FB_IG_Campaign,CAM00928,886.1,787.92
EVT002173,VIP Loyalty Drop 2023-04,2023-04-14,Email_Promo,CAM02173,1957.07,359.6
EVT000135,Google Shopping Promo 2023-04,2023-04-15,Google_Ads_Campaign,CAM00135,1810.27,883.21
EVT001424,FBIG Awareness Burst 2023-04,2023-04-15,FB_IG_Campaign,CAM01424,1104.43,1250.03
EVT000867,IG Story Promo 2023-04,2023-04-16,FB_IG_Campaign,CAM00867,553.99,488.94
EVT002009,Google Brand Campaign 2023-04,2023-04-16,Google_Ads_Campaign,CAM02009,1832.4,755.63
EVT001244,Shopee Daily Deals 2023-04,2023-04-16,Shopee_Ads_Campaign,CAM01244,2378.46,745.46
EVT000046,Shopee Voucher Blast 2023-04,2023-04-17,Shopee_Ads_Campaign,CAM00046,7086.04,1974.21
EVT002160,Shopee Daily Deals 2023-04,2023-04-17,Shopee_Ads_Campaign,CAM02160,12119.96,2152.09
EVT002018,FBIG Awareness Burst 2023-04,2023-04-17,FB_IG_Campaign,CAM02018,524.3,476.84
EVT001100,Google Search Prospecting 2023-04,2023-04-17,Google_Ads_Campaign,CAM01100,7917.01,2073.63
EVT000911,Lazada Payday Deals 2023-04,2023-04-18,Lazada_Ads_Campaign,CAM00911,5793.44,1042.81
EVT001002,Lazada Brand Mega 2023-04,2023-04-18,Lazada_Ads_Campaign,CAM01002,3641.71,682.62
EVT001008,Shopee Voucher Blast 2023-04,2023-04-18,Shopee_Ads_Campaign,CAM01008,3874.75,811.19
EVT001093,IG Story Promo 2023-04,2023-04-19,FB_IG_Campaign,CAM01093,1068.73,875.06
EVT001948,IG Story Promo 2023-04,2023-04-20,FB_IG_Campaign,CAM01948,871.31,676.96
EVT000991,FBIG Awareness Burst 2023-04,2023-04-20,FB_IG_Campaign,CAM00991,897.95,1087.14
EVT000839,FBIG Awareness Burst 2023-04,2023-04-22,FB_IG_Campaign,CAM00839,915.79,717.62
EVT001415,IG Story Promo 2023-04,2023-04-23,FB_IG_Campaign,CAM01415,1110.47,1112.83
EVT000505,Google Search Prospecting 2023-04,2023-04-23,Google_Ads_Campaign,CAM00505,5756.44,1675.27
EVT001975,Shopee Payday Sale 2023-04,2023-04-24,Shopee_Ads_Campaign,CAM01975,6051.42,1414.89
EVT000306,Shopee Daily Deals 2023-04,2023-04-25,Shopee_Ads_Campaign,CAM00306,8167.08,1980.67
EVT000784,IG Story Promo 2023-04,2023-04-25,FB_IG_Campaign,CAM00784,913.79,737.23
EVT001149,Lazada Flash Sale 2023-04,2023-04-27,Lazada_Ads_Campaign,CAM01149,6600.93,1773.38
EVT001556,FBIG Awareness Burst 2023-04,2023-04-27,FB_IG_Campaign,CAM01556,1651.79,1462.9
EVT001387,IG Story Promo 2023-04,2023-04-29,FB_IG_Campaign,CAM01387,830.91,987.24
EVT001258,FBIG Awareness Burst 2023-04,2023-04-29,FB_IG_Campaign,CAM01258,1005.72,984.23
EVT001075,Google Brand Campaign 2023-04,2023-04-30,Google_Ads_Campaign,CAM01075,5064.44,1680.74
EVT000007,Shopee Voucher Blast 2023-05,2023-05-01,Shopee_Ads_Campaign,CAM00007,1658.19,478.85
EVT000707,New Product Teaser 2023-05,2023-05-02,Email_Promo,CAM00707,2076.06,316.29
EVT001055,Google Brand Campaign 2023-05,2023-05-02,Google_Ads_Campaign,CAM01055,3027.16,1045.87
EVT000364,FB Carousel Promo 2023-05,2023-05-02,FB_IG_Campaign,CAM00364,1441.22,1439.15
EVT000283,Shopee Daily Deals 2023-05,2023-05-02,Shopee_Ads_Campaign,CAM00283,2589.73,785.37
EVT000727,FBIG Awareness Burst 2023-05,2023-05-02,FB_IG_Campaign,CAM00727,1108.7,964.12
EVT002193,Shopee Voucher Blast 2023-05,2023-05-02,Shopee_Ads_Campaign,CAM02193,3923.17,1105.66
EVT001635,Shopee Daily Deals 2023-05,2023-05-03,Shopee_Ads_Campaign,CAM01635,1981.57,439.25
EVT001654,Lazada Payday Deals 2023-05,2023-05-03,Lazada_Ads_Campaign,CAM01654,6822.44,1481.71
EVT001946,VIP Loyalty Drop 2023-05,2023-05-03,Email_Promo,CAM01946,1519.78,308.73
EVT000905,FBIG Awareness Burst 2023-05,2023-05-03,FB_IG_Campaign,CAM00905,449.08,542.77
EVT001392,Lazada Flash Sale 2023-05,2023-05-04,Lazada_Ads_Campaign,CAM01392,8163.0,1903.29
EVT002134,Shopee Voucher Blast 2023-05,2023-05-06,Shopee_Ads_Campaign,CAM02134,6040.91,1438.69
EVT000196,Lazada Brand Mega 2023-05,2023-05-06,Lazada_Ads_Campaign,CAM00196,7427.98,2042.65
EVT001058,FB Carousel Promo 2023-05,2023-05-07,FB_IG_Campaign,CAM01058,711.73,868.52
EVT000376,FBIG Awareness Burst 2023-05,2023-05-07,FB_IG_Campaign,CAM00376,809.23,856.59
EVT001197,FB Carousel Promo 2023-05,2023-05-07,FB_IG_Campaign,CAM01197,1337.24,1286.24
EVT000488,Lazada Flash Sale 2023-05,2023-05-08,Lazada_Ads_Campaign,CAM00488,12632.58,2183.46
EVT000985,Shopee Voucher Blast 2023-05,2023-05-08,Shopee_Ads_Campaign,CAM00985,2642.68,505.84
EVT001327,Google Brand Campaign 2023-05,2023-05-08,Google_Ads_Campaign,CAM01327,4477.6,1320.1
EVT001774,Lazada Payday Deals 2023-05,2023-05-08,Lazada_Ads_Campaign,CAM01774,6890.08,1773.98
EVT000027,Google Shopping Promo 2023-05,2023-05-08,Google_Ads_Campaign,CAM00027,3903.21,1658.44
EVT000832,Google Shopping Promo 2023-05,2023-05-09,Google_Ads_Campaign,CAM00832,1542.86,665.87
EVT000771,Shopee Daily Deals 2023-05,2023-05-09,Shopee_Ads_Campaign,CAM00771,8097.95,1388.16
EVT001517,Google Search Prospecting 2023-05,2023-05-12,Google_Ads_Campaign,CAM01517,3864.05,1756.46
EVT001909,Google Search Prospecting 2023-05,2023-05-12,Google_Ads_Campaign,CAM01909,5584.88,1771.35
EVT000894,Shopee Voucher Blast 2023-05,2023-05-13,Shopee_Ads_Campaign,CAM00894,7493.31,1365.91
EVT001461,FB Carousel Promo 2023-05,2023-05-13,FB_IG_Campaign,CAM01461,834.13,929.56
EVT000169,Google Brand Campaign 2023-05,2023-05-13,Google_Ads_Campaign,CAM00169,3649.89,1288.25
EVT001248,Shopee Payday Sale 2023-05,2023-05-13,Shopee_Ads_Campaign,CAM01248,2289.48,630.92
EVT000948,Shopee Payday Sale 2023-05,2023-05-13,Shopee_Ads_Campaign,CAM00948,5046.63,904.41
EVT000284,Google Search Prospecting 2023-05,2023-05-13,Google_Ads_Campaign,CAM00284,1934.15,852.28
EVT000532,FBIG Awareness Burst 2023-05,2023-05-14,FB_IG_Campaign,CAM00532,1036.8,988.37
EVT000684,VIP Loyalty Drop 2023-05,2023-05-15,Email_Promo,CAM00684,617.03,84.33
EVT001081,FB Carousel Promo 2023-05,2023-05-15,FB_IG_Campaign,CAM01081,1164.53,1234.97
EVT001986,Google Brand Campaign 2023-05,2023-05-15,Google_Ads_Campaign,CAM01986,4134.73,1455.86
EVT001691,Lazada Brand Mega 2023-05,2023-05-17,Lazada_Ads_Campaign,CAM01691,5674.28,1727.08
EVT000403,IG Story Promo 2023-05,2023-05-17,FB_IG_Campaign,CAM00403,371.14,444.13
EVT000571,Lazada Payday Deals 2023-05,2023-05-17,Lazada_Ads_Campaign,CAM00571,4024.31,1297.48
EVT001463,IG Story Promo 2023-05,2023-05-17,FB_IG_Campaign,CAM01463,1230.85,1210.27
EVT000370,FBIG Awareness Burst 2023-05,2023-05-18,FB_IG_Campaign,CAM00370,1278.1,985.4
EVT000313,FBIG Awareness Burst 2023-05,2023-05-19,FB_IG_Campaign,CAM00313,511.47,526.17
EVT000345,Lazada Brand Mega 2023-05,2023-05-20,Lazada_Ads_Campaign,CAM00345,2287.19,636.08
EVT001790,Lazada Flash Sale 2023-05,2023-05-20,Lazada_Ads_Campaign,CAM01790,7642.0,1384.6
EVT000576,IG Story Promo 2023-05,2023-05-20,FB_IG_Campaign,CAM00576,960.41,975.98
EVT001565,FBIG Awareness Burst 2023-05,2023-05-20,FB_IG_Campaign,CAM01565,702.75,560.91
EVT000410,Shopee Daily Deals 2023-05,2023-05-21,Shopee_Ads_Campaign,CAM00410,7916.31,2037.63
EVT000182,Google Brand Campaign 2023-05,2023-05-21,Google_Ads_Campaign,CAM00182,2447.89,1135.27
EVT000111,Shopee Payday Sale 2023-05,2023-05-22,Shopee_Ads_Campaign,CAM00111,3017.02,970.67
EVT002041,IG Story Promo 2023-05,2023-05-23,FB_IG_Campaign,CAM02041,1044.75,824.71
EVT001227,Shopee Daily Deals 2023-05,2023-05-24,Shopee_Ads_Campaign,CAM01227,6456.47,1810.14
EVT000933,Google Shopping Promo 2023-05,2023-05-24,Google_Ads_Campaign,CAM00933,5456.24,1682.16
EVT000908,Shopee Voucher Blast 2023-05,2023-05-25,Shopee_Ads_Campaign,CAM00908,13072.34,2182.8
EVT000879,Lazada Flash Sale 2023-05,2023-05-25,Lazada_Ads_Campaign,CAM00879,6078.85,1187.57
EVT001431,Shopee Voucher Blast 2023-05,2023-05-26,Shopee_Ads_Campaign,CAM01431,1386.81,446.47
EVT000702,FBIG Awareness Burst 2023-05,2023-05-26,FB_IG_Campaign,CAM00702,1299.01,1091.18
EVT000864,Google Search Prospecting 2023-05,2023-05-26,Google_Ads_Campaign,CAM00864,1260.98,546.58
EVT001745,Shopee Voucher Blast 2023-05,2023-05-27,Shopee_Ads_Campaign,CAM01745,1723.39,473.1
EVT001526,Google Search Prospecting 2023-05,2023-05-27,Google_Ads_Campaign,CAM01526,8993.31,2384.26
EVT002077,Shopee Voucher Blast 2023-05,2023-05-27,Shopee_Ads_Campaign,CAM02077,5124.02,1230.92
EVT001158,Shopee Payday Sale 2023-05,2023-05-28,Shopee_Ads_Campaign,CAM01158,2709.93,669.12
EVT001317,FB Carousel Promo 2023-05,2023-05-28,FB_IG_Campaign,CAM01317,1235.01,1149.39
EVT001152,Google Search Prospecting 2023-05,2023-05-30,Google_Ads_Campaign,CAM01152,3623.3,1617.13
EVT001422,Google Brand Campaign 2023-05,2023-05-30,Google_Ads_Campaign,CAM01422,1847.48,650.18
